ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
2bd710f075d60d1c,xclick,Bus,1,0.805,0.836875,0.800187,0.860878,0,0,0,0,0,0.8175,0.81875,0.836875,0.805,0.800187,0.860878,0.838469,0.803922
2bd710f075d60d1c,xclick,Bus,1,0.836875,0.975625,0.85901,0.98226,0,0,0,0,0,0.876875,0.928125,0.975625,0.836875,0.85901,0.98226,0.958917,0.90943
2bd92015c87d0df3,activemil,Truck,1,0.179375,0.810625,0.25448899999999997,0.590164,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2bdde0c5a9e6e078,activemil,Truck,1,0.05875,0.96125,0.086667,0.85,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2be4c732747bc10f,xclick,Truck,1,0.039375,0.3925,0.025833,0.261667,0,0,0,0,0,0.180625,0.039375,0.28,0.3925,0.025833,0.189167,0.261667,0.156667
2be4c732747bc10f,xclick,Truck,1,0.73875,0.999375,0.0,0.10666700000000001,1,1,0,0,0,0.87,0.73875,0.90125,0.999375,0.0,0.06,0.10666700000000001,0.08416699999999999
2bf63986c55c6d99,activemil,Truck,1,0.01,0.3275,0.155,0.3325,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2bf63986c55c6d99,xclick,Truck,1,0.254375,0.286875,0.18,0.215,1,0,0,0,0,0.2675,0.254375,0.2825,0.286875,0.18,0.1875,0.215,0.1925
2bf87331cce4bed3,xclick,Bus,1,0.0,0.54875,0.051667,0.8625,0,1,0,0,0,0.0,0.00375,0.0,0.54875,0.051667,0.8625,0.7525,0.2875
2bf8c182e06ba18b,activemil,Truck,1,0.196875,0.735625,0.330206,0.9681049999999999,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c16e87635a6ac0a,activemil,Truck,1,0.056875,0.42125,0.289167,0.539167,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c16e87635a6ac0a,xclick,Truck,1,0.54625,0.8225,0.408333,0.57,1,0,0,0,0,0.54625,0.691875,0.8225,0.78375,0.511667,0.408333,0.52,0.57
2c16e87635a6ac0a,xclick,Truck,1,0.806875,0.999375,0.301667,0.605833,1,1,0,0,0,0.806875,0.93625,0.999375,0.966875,0.3825,0.301667,0.399167,0.605833
2c1a2fcc9d889815,activemil,Truck,1,0.782,0.982,0.8482379999999999,0.98916,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c1a2fcc9d889815,xclick,Truck,1,0.908,0.998,0.769648,0.99729,0,1,0,0,0,0.908,0.998,0.998,0.998,0.9105690000000001,0.99729,0.905149,0.769648
2c1cb999adf87056,activemil,Truck,1,0.5975,0.945,0.199436,0.864534,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c22bcb9295eacdf,xclick,Truck,1,0.0,0.15853699999999998,0.140625,0.261875,1,1,0,0,0,0.0197,0.0,0.016886,0.15853699999999998,0.140625,0.191875,0.261875,0.193125
2c22bcb9295eacdf,xclick,Truck,1,0.0,0.315197,0.141875,0.44625,1,1,0,0,0,0.209193,0.0,0.093809,0.315197,0.141875,0.323125,0.44625,0.20875
2c22bcb9295eacdf,xclick,Truck,1,0.0075049999999999995,0.7176359999999999,0.113125,0.51125,1,0,0,0,0,0.389306,0.7176359999999999,0.0075049999999999995,0.204503,0.113125,0.258125,0.355625,0.51125
2c22bcb9295eacdf,xclick,Truck,1,0.170732,0.9990620000000001,0.03375,0.7725,1,1,0,0,0,0.988743,0.9990620000000001,0.666041,0.170732,0.03375,0.073125,0.7725,0.57625
2c22bcb9295eacdf,xclick,Truck,1,0.712008,0.9990620000000001,0.3375,0.929375,0,1,0,0,0,0.99531,0.9990620000000001,0.712008,0.9990620000000001,0.3375,0.49375,0.774375,0.929375
2c2c67e049b4f506,xclick,Bus,1,0.07125,0.999375,0.06637799999999999,0.9956709999999999,0,1,0,0,0,0.193125,0.07125,0.944375,0.999375,0.06637799999999999,0.735931,0.9956709999999999,0.646465
2c2ccd943f0ba1bb,xclick,Bus,1,0.32625,0.445625,0.216698,0.414634,0,0,0,0,0,0.37625,0.386875,0.32625,0.445625,0.216698,0.414634,0.33771100000000004,0.33771100000000004
2c324ea35f723d26,activemil,Truck,1,0.023125,0.333125,0.485,0.668333,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c324ea35f723d26,xclick,Truck,1,0.0,0.0925,0.49583299999999997,0.626667,1,1,0,0,0,0.063125,0.0,0.04875,0.0925,0.49583299999999997,0.49583299999999997,0.626667,0.513333
2c3ff478e9ae9e42,xclick,Bus,1,0.0525,0.173333,0.47875,0.663125,1,0,0,0,0,0.161667,0.173333,0.13,0.0525,0.47875,0.480625,0.663125,0.606875
2c3ff478e9ae9e42,xclick,Bus,1,0.17083299999999998,0.763333,0.2925,0.74875,0,0,0,0,0,0.458333,0.378333,0.17083299999999998,0.763333,0.2925,0.74875,0.61875,0.52
2c4372b5a54cb597,xclick,Truck,1,0.09625,0.2375,0.8442780000000001,0.93621,1,0,0,0,0,0.16875,0.09625,0.19875,0.2375,0.8442780000000001,0.9005629999999999,0.93621,0.908068
2c4372b5a54cb597,xclick,Truck,1,0.16875,0.26,0.829268,0.9005629999999999,1,0,0,0,0,0.26,0.16875,0.24625,0.26,0.829268,0.836773,0.9005629999999999,0.838649
2c4372b5a54cb597,xclick,Truck,1,0.2475,0.38,0.84803,0.945591,1,0,0,0,0,0.3025,0.2475,0.32125,0.38,0.84803,0.8818010000000001,0.945591,0.9155719999999999
2c4372b5a54cb597,xclick,Truck,1,0.27125,0.4,0.8330209999999999,0.921201,1,0,0,0,0,0.31875,0.27125,0.39125,0.4,0.8348969999999999,0.8330209999999999,0.921201,0.9005629999999999
2c4372b5a54cb597,xclick,Truck,1,0.35625,0.4825,0.840525,0.923077,1,0,0,0,0,0.40125,0.35625,0.46125,0.4825,0.840525,0.866792,0.923077,0.879925
2c4372b5a54cb597,xclick,Truck,1,0.4275,0.52625,0.829268,0.9174479999999999,1,0,0,0,0,0.45875,0.4275,0.51,0.52625,0.829268,0.829268,0.9174479999999999,0.8611629999999999
2c4372b5a54cb597,xclick,Truck,1,0.455,0.5425,0.523452,0.579737,1,0,0,0,0,0.5075,0.455,0.5275,0.5425,0.530957,0.523452,0.579737,0.574109
2c4372b5a54cb597,xclick,Truck,1,0.675,0.815,0.836773,0.9174479999999999,1,0,0,0,0,0.7,0.675,0.8075,0.815,0.836773,0.8630389999999999,0.9174479999999999,0.908068
2c447ad2c2110bcf,activemil,Truck,1,0.005625,0.981875,0.1575,1.0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c447ad2c2110bcf,xclick,Truck,1,0.836875,0.999375,0.398333,0.794167,1,1,0,0,0,0.9575,0.999375,0.950625,0.836875,0.794167,0.6275,0.406667,0.398333
2c45f2c45b8108ba,activemil,Truck,1,0.2625,0.909375,0.25166700000000003,0.64,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c45f2c45b8108ba,xclick,Bus,1,0.0375,0.331875,0.279167,0.555,0,0,0,1,0,0.235,0.331875,0.175625,0.0375,0.279167,0.4,0.555,0.519167
2c45f2c45b8108ba,xclick,Truck,1,0.186875,0.39875,0.0,0.10666700000000001,1,1,0,0,0,0.3175,0.39875,0.355,0.186875,0.0,0.015,0.10666700000000001,0.058333
2c45f2c45b8108ba,xclick,Truck,1,0.515,0.785,0.0,0.09083300000000001,0,1,0,0,0,0.578125,0.515,0.726875,0.785,0.0,0.0725,0.09083300000000001,0.024166999999999998
2c48015686e49962,activemil,Truck,1,0.063125,0.754375,0.125,0.9525,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c4a4be811bb6313,xclick,Truck,1,0.068125,0.344375,0.561667,0.891667,0,0,0,1,0,0.191875,0.245,0.344375,0.068125,0.891667,0.561667,0.671667,0.850833
2c4a4be811bb6313,xclick,Truck,1,0.564375,0.876875,0.5341670000000001,0.876667,0,0,0,1,0,0.6625,0.564375,0.83125,0.876875,0.5341670000000001,0.625,0.876667,0.809167
2c4c828c5788c379,xclick,Bus,1,0.035,0.924375,0.107143,0.913492,0,0,0,0,0,0.759375,0.924375,0.480625,0.035,0.107143,0.301587,0.913492,0.411905
2c4e03d0ca444c53,activemil,Truck,1,0.025285,0.960033,0.47625,0.71125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c54ac15c2a89c08,xclick,Bus,1,0.245312,0.317187,0.547917,0.9125,1,0,0,0,0,0.303125,0.278125,0.245312,0.317187,0.552083,0.9125,0.804167,0.547917
2c54ac15c2a89c08,xclick,Bus,1,0.31093699999999996,0.709375,0.310417,0.997917,0,1,0,0,0,0.475,0.375,0.31093699999999996,0.709375,0.310417,0.997917,0.879167,0.895833
2c56941209a0ce28,activemil,Truck,1,0.0,0.975,0.142188,0.65625,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c57d43b16d35db1,activemil,Truck,1,0.624375,0.950625,0.363333,0.625833,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c57d43b16d35db1,xclick,Truck,1,0.420625,0.620625,0.363333,0.471667,1,0,0,0,0,0.515,0.420625,0.595,0.620625,0.363333,0.413333,0.471667,0.43916700000000003
2c589dbb50f0aa50,xclick,Bus,1,0.0,0.999375,0.0,0.997186,1,1,0,0,0,0.4725,0.999375,0.711875,0.0,0.0,0.33771100000000004,0.997186,0.766417
2c6106282fde8d53,xclick,Bus,1,0.068125,0.735625,0.23416700000000001,0.905833,0,0,0,0,0,0.54875,0.735625,0.534375,0.068125,0.23416700000000001,0.366667,0.905833,0.505833
2c6204f62866f12e,activemil,Truck,1,0.30625,0.790625,0.825,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c7412840229a88c,xclick,Bus,1,0.0,0.224219,0.302083,0.470833,1,1,0,0,0,0.178125,0.224219,0.015625,0.0,0.302083,0.359375,0.470833,0.434375
2c7412840229a88c,xclick,Bus,1,0.390625,0.476562,0.330208,0.403125,1,0,0,0,0,0.453125,0.476562,0.47031300000000004,0.390625,0.330208,0.3625,0.403125,0.361458
2c7412840229a88c,xclick,Bus,1,0.572656,0.65625,0.345833,0.430208,1,0,0,0,0,0.601562,0.583594,0.572656,0.65625,0.345833,0.430208,0.382292,0.357292
2c7412840229a88c,xclick,Bus,1,0.603906,0.99375,0.288542,0.458333,0,0,0,0,0,0.939844,0.99375,0.724219,0.603906,0.288542,0.421875,0.458333,0.419792
2c7412840229a88c,xclick,Bus,1,0.65625,0.713281,0.351042,0.367708,1,0,0,0,0,0.685937,0.679688,0.65625,0.713281,0.351042,0.367708,0.351042,0.351042
2c7a450f83508900,xclick,Bus,1,0.169375,0.84625,0.132576,0.89899,0,0,0,0,0,0.374375,0.38625,0.169375,0.84625,0.132576,0.89899,0.59596,0.42803
2c7bd13a680e08a8,activemil,Truck,1,0.105625,0.868125,0.0325,0.963333,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c826b584cce4f18,xclick,Bus,1,0.306875,0.825,0.3275,0.899167,0,0,0,0,0,0.62875,0.825,0.688125,0.306875,0.3275,0.675,0.899167,0.600833
2c9099fa92d8ca21,xclick,Truck,1,0.0,0.995416,0.0,0.963303,1,1,0,0,0,0.498854,0.0,0.532468,0.995416,0.0,0.603466,0.963303,0.850153
2c9285b8c4c5cae6,xclick,Bus,1,0.0,0.210175,0.753125,0.96125,0,1,0,0,0,0.130942,0.210175,0.044204,0.0,0.753125,0.79375,0.96125,0.860625
2c92b9170799abc1,activemil,Truck,1,0.14375,0.906875,0.373648,0.99115,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2c96b876b4bb957e,activemil,Truck,1,0.02125,0.92875,0.091932,0.937148,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2ca0f7293a0d8e23,xclick,Bus,1,0.09,0.181875,0.426667,0.5975,1,0,0,0,0,0.1675,0.138125,0.09,0.181875,0.426667,0.5975,0.555833,0.43583299999999997
2ca0f7293a0d8e23,xclick,Bus,1,0.16625,0.733125,0.340833,0.7025,1,0,0,0,0,0.293125,0.460625,0.16625,0.733125,0.340833,0.7025,0.5575,0.434167
2ca51b4a9243f030,xclick,Bus,1,0.329375,0.999375,0.505,0.763333,0,1,0,0,0,0.86875,0.329375,0.999375,0.470625,0.505,0.729167,0.635,0.763333
2ca7651b25283421,xclick,Truck,1,0.210625,0.820625,0.266667,0.858333,0,0,0,0,0,0.425,0.820625,0.210625,0.54375,0.266667,0.661667,0.688333,0.858333
2caa4b22eb7e26f6,activemil,Truck,1,0.065625,0.930625,0.201005,0.9095479999999999,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2cb07ebcb0884c25,activemil,Truck,1,0.0,0.92,0.0,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2cb52716f5e25ad6,xclick,Truck,1,0.0,0.7753909999999999,0.28176100000000004,0.998742,1,1,0,0,0,0.211914,0.7753909999999999,0.208984,0.0,0.28176100000000004,0.846541,0.998742,0.749686
2cc32a335f698db0,xclick,Bus,1,0.23125,0.285625,0.405,0.479167,1,0,0,0,0,0.254375,0.240625,0.23125,0.285625,0.405,0.479167,0.4275,0.4375
2cc32a335f698db0,xclick,Bus,1,0.328125,0.8075,0.215,0.644167,0,0,0,0,0,0.6125,0.8075,0.53,0.328125,0.215,0.506667,0.644167,0.453333
2cc46287941fa2ff,xclick,Bus,1,0.1175,0.9425,0.10326600000000001,0.897617,0,0,0,0,0,0.545625,0.9425,0.558125,0.1175,0.10326600000000001,0.634598,0.897617,0.708738
2cc46287941fa2ff,xclick,Bus,1,0.93125,0.999375,0.267432,0.672551,1,1,0,0,0,0.9825,0.999375,0.93125,0.999375,0.267432,0.305384,0.26919699999999996,0.672551
2cc6b83f8742d864,activemil,Truck,1,0.20125,0.81625,0.298333,0.880833,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2cc6b83f8742d864,xclick,Truck,1,0.04625,0.148125,0.458333,0.5525,1,0,0,0,0,0.101875,0.04625,0.103125,0.148125,0.458333,0.518333,0.5525,0.494167
2cd3ec91a568efe5,xclick,Bus,1,0.102431,0.411458,0.164773,0.9829549999999999,1,0,0,1,0,0.279514,0.411458,0.140625,0.102431,0.164773,0.755682,0.9829549999999999,0.835227
2cd60760a9203906,activemil,Truck,1,0.145,0.940625,0.229167,0.98,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2cd60760a9203906,xclick,Truck,1,0.000625,0.31625,0.1225,0.678333,0,1,0,0,0,0.045,0.31625,0.155625,0.000625,0.1225,0.3325,0.678333,0.6575
2cd6733d9b37065c,xclick,Truck,1,0.003125,0.999375,0.045,0.999167,0,1,0,0,0,0.934375,0.999375,0.43625,0.003125,0.999167,0.65,0.045,0.486667
2cd79d210362d666,activemil,Truck,1,0.142969,0.9234370000000001,0.187256,0.868661,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2cd7c9a95beda542,xclick,Bus,1,0.09,0.839375,0.078873,0.940845,0,0,0,0,0,0.55,0.839375,0.381875,0.09,0.078873,0.321127,0.940845,0.65446
2cd7c9a95beda542,xclick,Bus,1,0.471875,0.999375,0.13615,0.783099,1,1,0,0,0,0.996875,0.999375,0.471875,0.994375,0.13615,0.161502,0.307981,0.783099
2cd8e4e9395539f4,xclick,Truck,1,0.010156,0.178125,0.373958,0.534375,0,0,0,0,0,0.098437,0.010156,0.135156,0.178125,0.373958,0.428125,0.534375,0.511458
2cd8e4e9395539f4,xclick,Truck,1,0.323438,0.41484399999999994,0.33125,0.46875,0,0,0,0,0,0.3625,0.323438,0.41484399999999994,0.3875,0.33125,0.392708,0.391667,0.46875
2cd8e4e9395539f4,xclick,Truck,1,0.678906,0.764844,0.389583,0.471875,0,0,0,0,0,0.723437,0.678906,0.739062,0.764844,0.389583,0.428125,0.471875,0.428125
2ce6b1e57b3b1a12,xclick,Bus,1,0.0,0.36,0.375,0.781667,1,1,0,0,0,0.0175,0.021875,0.0,0.36,0.375,0.781667,0.461667,0.57
2ce6b1e57b3b1a12,xclick,Bus,1,0.031875,0.964375,0.0,0.999167,1,1,0,0,0,0.275,0.315,0.964375,0.031875,0.0,0.999167,0.561667,0.745833
2ce6b1e57b3b1a12,xclick,Bus,1,0.953125,0.9975,0.544167,0.613333,1,1,0,0,0,0.975625,0.979375,0.953125,0.9975,0.544167,0.613333,0.549167,0.544167
2ce868bc5e286dff,xclick,Truck,1,0.63375,0.9075,0.39548,0.602637,0,0,0,0,0,0.78125,0.9075,0.63375,0.7525,0.39548,0.506591,0.527307,0.602637
2cea90e99e525d88,xclick,Bus,1,0.0,0.0575,0.107199,0.9585290000000001,0,1,0,0,0,0.0,0.0575,0.005,0.0,0.107199,0.8278559999999999,0.9585290000000001,0.8309860000000001
2cea90e99e525d88,xclick,Bus,1,0.025625,0.974375,0.032081,0.9874799999999999,1,0,0,0,0,0.73125,0.974375,0.246875,0.025625,0.032081,0.780908,0.9874799999999999,0.36385
2ceabb1e7fa2c998,xclick,Bus,1,0.045898,0.954102,0.111979,0.584635,1,0,0,0,0,0.197266,0.344727,0.045898,0.954102,0.111979,0.584635,0.208333,0.434896
2ceb75908d1c9393,xclick,Bus,1,0.099609,0.886719,0.356204,0.732847,0,0,0,0,0,0.38574200000000003,0.099609,0.332031,0.886719,0.356204,0.60292,0.732847,0.5956199999999999
2cede756933ea2e9,xclick,Bus,1,0.0,0.999375,0.0,0.9990620000000001,0,1,0,0,0,0.14375,0.0,0.60875,0.999375,0.0,0.27861199999999997,0.9990620000000001,0.533771
2cf1b92ee8e5c4c8,activemil,Truck,1,0.1925,0.975625,0.559167,0.9675,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2cf3cbacbfe13123,xclick,Truck,1,0.01375,0.320625,0.794752,0.929709,1,0,0,0,0,0.206875,0.320625,0.09,0.01375,0.794752,0.895033,0.929709,0.9100280000000001
2cf4be529bcc1acb,activemil,Truck,1,0.028125,0.680625,0.180621,0.80809,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d0327b72b029a95,activemil,Truck,1,0.125625,0.926875,0.057642,0.916157,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d056279b4e2627a,xclick,Bus,1,0.0,0.146875,0.382895,0.613816,0,1,0,0,0,0.04625,0.0,0.099375,0.146875,0.382895,0.436184,0.613816,0.519737
2d056279b4e2627a,xclick,Bus,1,0.205,0.753125,0.35723699999999997,0.627632,0,0,0,0,0,0.3175,0.205,0.521875,0.753125,0.35723699999999997,0.5269739999999999,0.627632,0.525
2d059303ba36b50b,activemil,Truck,1,0.078125,0.855625,0.0254,1.0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d06f6df7b46f3ca,xclick,Bus,1,0.180982,0.891616,0.043883,0.910904,0,0,0,0,0,0.5899800000000001,0.891616,0.31492800000000004,0.180982,0.043883,0.369681,0.910904,0.632979
2d06f6df7b46f3ca,xclick,Bus,1,0.833333,0.998977,0.12898900000000002,0.916223,1,1,0,0,0,0.998977,0.998977,0.9805729999999999,0.833333,0.12898900000000002,0.325798,0.916223,0.170213
2d096da4952f95ab,activemil,Truck,1,0.6025,0.83,0.39,0.665833,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d096da4952f95ab,xclick,Truck,1,0.855,0.8725,0.525833,0.558333,0,0,0,0,0,0.85625,0.855,0.8625,0.8725,0.525833,0.5375,0.558333,0.551667
2d0f5438e1cb26e9,xclick,Truck,1,0.081875,0.191875,0.5310729999999999,0.702448,1,0,0,0,0,0.16,0.081875,0.12,0.191875,0.5310729999999999,0.676083,0.702448,0.586629
2d0f5438e1cb26e9,xclick,Truck,1,0.128125,0.25125,0.59322,0.760829,1,0,0,0,0,0.15875,0.128125,0.139375,0.25125,0.59322,0.691149,0.760829,0.648776
2d0f5438e1cb26e9,xclick,Truck,1,0.223125,0.71375,0.260829,0.844633,1,0,0,0,0,0.49375,0.524375,0.71375,0.223125,0.260829,0.844633,0.7184560000000001,0.698682
2d0f5438e1cb26e9,xclick,Truck,1,0.70625,0.855,0.515066,0.680791,1,0,0,0,0,0.71875,0.70625,0.855,0.76625,0.515066,0.582863,0.609228,0.680791
2d107d18b8852700,xclick,Truck,1,0.0775,0.966875,0.190833,0.8475,0,0,0,0,0,0.46875,0.69,0.966875,0.0775,0.190833,0.8475,0.705,0.565
2d19ccb044988ac5,xclick,Bus,1,0.2175,0.384375,0.6325189999999999,0.7687970000000001,0,0,0,0,0,0.3175,0.250625,0.2175,0.384375,0.6325189999999999,0.7687970000000001,0.739662,0.713346
2d1a08fe39b8375e,xclick,Bus,1,0.350625,0.879375,0.190698,0.871318,0,0,0,0,0,0.65625,0.879375,0.674375,0.350625,0.190698,0.6441859999999999,0.871318,0.67907
2d21bb16c1f8e28a,xclick,Bus,1,0.166875,0.6125,0.4,0.746875,0,0,0,0,0,0.49125,0.6125,0.3975,0.166875,0.4,0.475,0.746875,0.64375
2d22fa8f99d7505e,activemil,Truck,1,0.0375,0.280625,0.8348969999999999,0.988743,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d26a33941b402c2,activemil,Truck,1,0.23742,0.79022,0.357,0.653,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d2a5a56803df36a,activemil,Truck,1,0.197222,0.552778,0.45185200000000003,0.859259,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d30a7e1f9a0e9e3,xclick,Bus,1,0.12,0.91125,0.20333299999999999,0.6925,0,0,0,0,0,0.761875,0.5175,0.91125,0.12,0.20333299999999999,0.6925,0.576667,0.4025
2d39336dd4478e5c,xclick,Bus,1,0.0,0.97,0.020036,0.947177,1,1,0,0,0,0.741875,0.97,0.77875,0.0,0.020036,0.408015,0.947177,0.566485
2d3da4a954d153d0,activemil,Truck,1,0.19375,0.678125,0.25416700000000003,0.76875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d3fbf24a7a778f3,xclick,Bus,1,0.000625,0.33625,0.0,0.99859,0,1,0,0,0,0.1825,0.000625,0.18,0.33625,0.0,0.396333,0.99859,0.765867
2d3fbf24a7a778f3,xclick,Bus,1,0.33375,0.668125,0.002821,0.99859,0,1,0,0,0,0.395,0.33375,0.48875,0.668125,0.002821,0.330042,0.99859,0.8236950000000001
2d3fbf24a7a778f3,xclick,Bus,1,0.669375,0.999375,0.0,0.99859,0,1,0,0,0,0.7675,0.669375,0.8025,0.999375,0.0,0.385049,0.99859,0.7193229999999999
2d413cc4ec8cc3cb,activemil,Truck,1,0.045313,0.953125,0.415625,0.759375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d42d1a5d6d7ee30,xclick,Bus,1,0.0,0.997859,0.0,0.652857,1,1,0,0,0,0.147752,0.0,0.8265520000000001,0.997859,0.0,0.11857100000000001,0.652857,0.432857
2d4587fa34d71c57,xclick,Bus,1,0.0015630000000000002,0.3625,0.12454200000000001,0.349817,1,0,0,0,0,0.302344,0.3625,0.304688,0.0015630000000000002,0.12454200000000001,0.245421,0.349817,0.212454
2d464493895c667e,xclick,Bus,1,0.1075,0.806875,0.196527,0.925809,0,0,0,0,0,0.498125,0.806875,0.390625,0.1075,0.196527,0.857143,0.925809,0.7829520000000001
2d4a8f292e9c2c38,activemil,Truck,1,0.0975,0.86875,0.055347,0.951219,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d4f5239cafa720e,xclick,Truck,1,0.095625,0.346875,0.492708,0.723958,0,0,0,0,0,0.223125,0.346875,0.231875,0.095625,0.492708,0.614583,0.723958,0.666667
2d5f52e189410d29,activemil,Truck,1,0.214509,0.368981,0.74508,0.9240860000000001,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d60d4f403f25221,xclick,Bus,1,0.28375,0.7525,0.253333,0.800833,1,0,0,0,0,0.52,0.7525,0.460625,0.28375,0.253333,0.690833,0.800833,0.523333
2d64bebff659bef8,activemil,Truck,1,0.00875,1.0,0.14915599999999998,0.954034,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d69487194dcc148,xclick,Bus,1,0.3275,0.719375,0.36833299999999997,0.826667,0,0,0,0,0,0.51375,0.719375,0.614375,0.3275,0.36833299999999997,0.589167,0.826667,0.760833
2d6b0f20906a08d6,activemil,Truck,1,0.10666700000000001,0.866667,0.283333,0.906667,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d6c9c38f82282d2,activemil,Truck,1,0.0,0.975,0.10416700000000001,0.979167,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d6e2f322b53cc6d,activemil,Truck,1,0.013534000000000001,0.9338350000000001,0.171429,0.850794,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d756f085397ff79,xclick,Bus,1,0.0,0.068125,0.6425,0.828333,1,1,0,0,0,0.0175,0.000625,0.0,0.068125,0.6425,0.828333,0.690833,0.6525
2d756f085397ff79,xclick,Bus,1,0.04375,0.496875,0.6025,0.885,0,0,0,0,0,0.40625,0.496875,0.44125,0.04375,0.6025,0.760833,0.885,0.794167
2d7814cdb42c9562,xclick,Bus,1,0.0,0.183125,0.435101,0.793419,1,1,0,0,0,0.081875,0.183125,0.0575,0.0,0.435101,0.445155,0.793419,0.57404
2d7814cdb42c9562,xclick,Bus,1,0.170625,0.71875,0.14351,0.90128,0,0,0,0,0,0.5825,0.71875,0.59375,0.170625,0.14351,0.482633,0.90128,0.755941
2d7f11202079be65,activemil,Truck,1,0.338125,0.5975,0.41088199999999997,0.6575979999999999,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2d80c2f14989b73b,xclick,Bus,1,0.3125,0.859375,0.121111,0.7722220000000001,1,0,0,1,0,0.57625,0.859375,0.68,0.3125,0.121111,0.51,0.7722220000000001,0.626667
2d82d6f2c779d4d4,xclick,Bus,1,0.47,0.803125,0.355,0.554167,1,0,1,0,0,0.726875,0.803125,0.63875,0.47,0.355,0.44416700000000003,0.554167,0.440833
